smiles,T,dliq,dgas,st,tc,redT
CC1CCCCCC1,451,0.6561,0.01259,11.25,610.4,0.7388597640891219
CC1CCCCCC1,469,0.6363,0.016040000000000002,9.896,610.4,0.768348623853211
CC1CCCCCC1,488,0.6155,0.02214,7.912999999999999,610.4,0.799475753604194
CC1CCCCCC1,507,0.5909,0.034,7.321000000000001,610.4,0.830602883355177
CCCCCCCC,241,0.7531,0.0,28.97,565.0,0.4265486725663717
CCCCCCCC,316,0.6867,6.71e-05,20.4,565.0,0.5592920353982301
CCCCCCCC,372,0.6341,0.002893,15.62,565.0,0.6584070796460177
CCCCCCCC,409,0.5981,0.006325,11.57,565.0,0.7238938053097345
CCCCCCCC,428,0.577,0.011059999999999999,9.171,565.0,0.7575221238938054
CCCCCCCC,447,0.554,0.017769999999999998,8.285,565.0,0.7911504424778761
CCCCCCCC,465,0.5344,0.02156,7.085,565.0,0.8230088495575221
CCCCCCCC,484,0.5092,0.02912,5.156000000000001,565.0,0.856637168141593
CCCCCC(C)C,189,0.7958,7.156e-05,31.41,557.2,0.33919597989949746
CCCCCC(C)C,277,0.7185,0.0001041,24.1,557.2,0.4971284996410624
CCCCCC(C)C,344,0.6585,0.0006379,16.58,557.2,0.6173725771715721
CCCCCC(C)C,388,0.617,0.004412,12.93,557.2,0.6963388370423546
CCCCCC(C)C,410,0.5936,0.006174,10.19,557.2,0.7358219669777458
CCCCCC(C)C,432,0.5715,0.01031,8.816,557.2,0.7753050969131371
CCCCCC(C)C,454,0.5444,0.018940000000000002,7.707000000000001,557.2,0.8147882268485283
CCCCCC(C)C,476,0.5151,0.03444,5.309,557.2,0.8542713567839195
CCCCC(CC)C,177,0.8087,0.0002855,36.66,558.4,0.31697707736389685
CCCCC(CC)C,270,0.7266,0.0,24.7,558.4,0.48352435530085963
CCCCC(CC)C,340,0.6646,0.0003571,17.32,558.4,0.6088825214899714
CCCCC(CC)C,386,0.621,0.003978,13.51,558.4,0.6912607449856734
CCCCC(CC)C,409,0.5981,0.006765,10.46,558.4,0.7324498567335244
CCCCC(CC)C,433,0.5718,0.01415,8.853,558.4,0.7754297994269341
CCCCC(CC)C,456,0.544,0.02028,6.801,558.4,0.8166189111747851
CCCCC(CC)C,479,0.5144,0.03195,5.872000000000001,558.4,0.8578080229226361
CCCC(CCC)C,177,0.8064,0.0,38.28,559.1,0.316580218207834
CCCC(CCC)C,270,0.7263,9.869e-06,23.8,559.1,0.4829189769272044
CCCC(CCC)C,339,0.6651,0.0006926,16.94,559.1,0.6063316043641567
CCCC(CCC)C,385,0.6215,0.003743,12.92,559.1,0.6886066893221248
CCCC(CCC)C,409,0.5971,0.00809,10.62,559.1,0.7315328206045429
CCCC(CCC)C,432,0.5728,0.01207,8.825,559.1,0.7726703630835271
CCCC(CCC)C,455,0.544,0.02167,7.221,559.1,0.8138079055625111
CCCC(CCC)C,478,0.5163,0.03028,5.6339999999999995,559.1,0.8549454480414952
CCC(CC)(CC)C,207,0.7839,9.471e-06,31.96,561.6,0.36858974358974356
CCC(CC)(CC)C,294,0.7113,0.0001133,20.98,561.6,0.5235042735042735
CCC(CC)(CC)C,359,0.6554,0.00231,14.86,561.6,0.6392450142450142
CCC(CC)(CC)C,403,0.612,0.007526000000000001,12.04,561.6,0.7175925925925926
CCC(CC)(CC)C,425,0.5909,0.0127,9.048,561.6,0.7567663817663818
CCC(CC)(CC)C,446,0.5668,0.01805,8.107000000000001,561.6,0.7941595441595442
CCC(CC)(CC)C,468,0.5419,0.02516,6.9239999999999995,561.6,0.8333333333333333
CCC(CC)(CC)C,490,0.5074,0.05074,4.081,561.6,0.8725071225071225
CCCC(CC)CC,207,0.7834,0.0,31.31,562.7,0.3678692020614892
CCCC(CC)CC,291,0.7095,0.0002692,23.06,562.7,0.5171494579704994
CCCC(CC)CC,355,0.6518,0.001161,16.3,562.7,0.6308867958059357
CCCC(CC)CC,397,0.6116,0.004571,12.08,562.7,0.7055269237604407
CCCC(CC)CC,418,0.5907,0.01017,9.943999999999999,562.7,0.7428469877376932
CCCC(CC)CC,439,0.5673,0.01281,8.209,562.7,0.7801670517149457
CCCC(CC)CC,460,0.5434,0.0211,6.874,562.7,0.8174871156921982
CCCC(CC)CC,481,0.5128,0.03148,4.425,562.7,0.8548071796694507
CCC(C(C)C)CC,183,0.8032,0.0,33.36,563.6,0.3246983676366217
CCC(C(C)C)CC,275,0.7242,9.506e-05,23.0,563.6,0.48793470546486867
CCC(C(C)C)CC,344,0.6641,0.0015550000000000002,16.95,563.6,0.6103619588360539
CCC(C(C)C)CC,390,0.6218,0.0052759999999999994,12.11,563.6,0.6919801277501774
CCC(C(C)C)CC,413,0.598,0.010029999999999999,10.1,563.6,0.7327892122072391
CCC(C(C)C)CC,436,0.5751,0.015330000000000002,8.457,563.6,0.7735982966643009
CCC(C(C)C)CC,459,0.5499,0.02377,6.477,563.6,0.8144073811213627
CCC(C(C)C)CC,482,0.5191,0.03598,5.1160000000000005,563.6,0.8552164655784243
CCCCC(C)(C)C,177,0.8078,0.0,35.34,548.1,0.3229337712096333
CCCCC(C)(C)C,267,0.7275,0.0,24.48,548.1,0.4871373836891078
CCCCC(C)(C)C,334,0.6665,0.0006632000000000001,16.46,548.1,0.6093778507571611
CCCCC(C)(C)C,378,0.6253,0.0027429999999999998,12.38,548.1,0.689655172413793
CCCCC(C)(C)C,401,0.5998,0.007844,11.05,548.1,0.7316183178252144
CCCCC(C)(C)C,423,0.5759,0.01434,8.527999999999999,548.1,0.7717569786535303
CCCCC(C)(C)C,446,0.548,0.01763,6.989,548.1,0.8137201240649516
CCCCC(C)(C)C,468,0.5195,0.03275,5.2139999999999995,548.1,0.8538587848932676
CCCC(C(C)C)C,207,0.7816,0.0001705,32.68,563.6,0.3672817601135557
CCCC(C(C)C)C,291,0.7096,2.116e-05,21.99,563.6,0.5163236337828246
CCCC(C(C)C)C,353,0.6547,0.001352,15.85,563.6,0.6263307310149041
CCCC(C(C)C)C,395,0.6138,0.004389,12.9,563.6,0.7008516678495387
CCCC(C(C)C)C,416,0.592,0.009732,10.21,563.6,0.7381121362668559
CCCC(C(C)C)C,437,0.5719,0.01176,8.674,563.6,0.7753726046841731
CCCC(C(C)C)C,458,0.5473,0.02355,6.542000000000001,563.6,0.8126330731014904
CCCC(C(C)C)C,479,0.5184,0.03178,5.365,563.6,0.8498935415188076
CCC(CC(C)C)C,207,0.7849,0.0,30.65,555.6,0.3725701943844492
CCC(CC(C)C)C,288,0.7075,0.0,22.76,555.6,0.5183585313174945
CCC(CC(C)C)C,349,0.6536,0.001343,15.21,555.6,0.6281497480201583
CCC(CC(C)C)C,390,0.6149,0.0057740000000000005,12.01,555.6,0.7019438444924406
CCC(CC(C)C)C,410,0.5942,0.007418000000000001,10.36,555.6,0.7379409647228221
CCC(CC(C)C)C,430,0.5722,0.01264,8.726,555.6,0.7739380849532037
CCC(CC(C)C)C,451,0.5493,0.01896,7.035,555.6,0.8117350611951044
CCC(CC(C)C)C,471,0.521,0.032139999999999995,4.675,555.6,0.8477321814254859
CC(CCC(C)C)C,207,0.7791,0.0,31.66,557.2,0.37150035893754485
CC(CCC(C)C)C,287,0.7078,2.008e-05,22.07,557.2,0.5150753768844221
CC(CCC(C)C)C,348,0.6528,0.001796,15.13,557.2,0.624551328068916
CC(CCC(C)C)C,388,0.614,0.005035,12.48,557.2,0.6963388370423546
CC(CCC(C)C)C,408,0.5942,0.006540000000000001,10.97,557.2,0.7322325915290738
CC(CCC(C)C)C,428,0.5721,0.01188,8.9,557.2,0.7681263460157932
CC(CCC(C)C)C,448,0.5496,0.01904,7.141,557.2,0.8040201005025125
CC(CCC(C)C)C,468,0.5246,0.02767,5.712999999999999,557.2,0.8399138549892318
CCCC(CC)(C)C,172,0.8114,8.017e-06,33.38,552.2,0.31148134733792104
CCCC(CC)(C)C,266,0.7305,0.00021269999999999997,23.27,552.2,0.4817095255342267
CCCC(CC)(C)C,337,0.6685,0.000953,16.95,552.2,0.610286128214415
CCCC(CC)(C)C,384,0.6238,0.006075,12.91,552.2,0.6954002173125678
CCCC(CC)(C)C,407,0.6002,0.008648999999999999,9.6,552.2,0.7370517928286852
CCCC(CC)(C)C,431,0.5727,0.01434,8.325,552.2,0.7805143064107207
CCCC(CC)(C)C,454,0.5461,0.02226,6.847,552.2,0.822165881926838
CCCC(CC)(C)C,478,0.5161,0.04513,4.465,552.2,0.8656283955088735
CCC(C(CC)C)C,207,0.7806,2.589e-05,32.49,566.9,0.36514376433233375
CCC(C(CC)C)C,292,0.709,5.925e-05,22.33,566.9,0.5150820250485094
CCC(C(CC)C)C,356,0.6534,0.001425,16.01,566.9,0.6279767154701006
CCC(C(CC)C)C,399,0.6127,0.005594,11.76,566.9,0.7038278355971072
CCC(C(CC)C)C,420,0.5913,0.008537999999999999,10.52,566.9,0.7408714058916916
CCC(C(CC)C)C,441,0.5685,0.014190000000000001,7.831,566.9,0.7779149761862763
CCC(C(CC)C)C,463,0.5439,0.02181,5.992000000000001,566.9,0.8167225260186982
CCC(C(CC)C)C,484,0.5148,0.034789999999999995,5.459,566.9,0.8537660963132828
CCC(C(C)(C)C)C,186,0.8033,0.0,33.1,559.3,0.33255855533702844
CCC(C(C)(C)C)C,276,0.7244,6.887e-06,22.4,559.3,0.4934739853388164
CCC(C(C)(C)C)C,344,0.665,0.0020210000000000002,17.09,559.3,0.6150545324512784
CCC(C(C)(C)C)C,389,0.6221,0.004543,12.57,559.3,0.6955122474521724
CCC(C(C)(C)C)C,411,0.6013,0.008936,10.51,559.3,0.7348471303414984
CCC(C(C)(C)C)C,434,0.5758,0.013590000000000001,8.814,559.3,0.7759699624530664
CCC(C(C)(C)C)C,456,0.5495,0.02509,6.765,559.3,0.8153048453423923
CCC(C(C)(C)C)C,479,0.5205,0.03607,4.809,559.3,0.8564276774539604
CC(CC(C)(C)C)C,191,0.7917,0.003909,33.95,555.4,0.34389629096146923
CC(CC(C)(C)C)C,274,0.7197,1.619e-05,21.24,555.4,0.49333813467770976
CC(CC(C)(C)C)C,337,0.6635,0.002104,15.81,555.4,0.6067698955707599
CC(CC(C)(C)C)C,379,0.624,0.004573,11.97,555.4,0.6823910694994598
CC(CC(C)(C)C)C,399,0.6037,0.008241,10.88,555.4,0.7184011523226503
CC(CC(C)(C)C)C,420,0.5807,0.013619999999999998,9.402000000000001,555.4,0.7562117392870004
CC(CC(C)(C)C)C,441,0.5569,0.02345,6.662999999999999,555.4,0.7940223262513504
CC(CC(C)(C)C)C,462,0.5326,0.02333,5.5360000000000005,555.4,0.8318329132157004
CCC(C(C)C)(C)C,197,0.7916,0.0,32.88,570.0,0.3456140350877193
CCC(C(C)C)(C)C,287,0.7184,2.744e-05,22.27,570.0,0.5035087719298246
CCC(C(C)C)(C)C,354,0.6609,0.001523,15.81,570.0,0.6210526315789474
CCC(C(C)C)(C)C,398,0.6203,0.005416,12.38,570.0,0.6982456140350877
CCC(C(C)C)(C)C,421,0.5975,0.01192,10.06,570.0,0.7385964912280701
CCC(C(C)C)(C)C,443,0.5741,0.01735,7.513999999999999,570.0,0.7771929824561403
CCC(C(C)C)(C)C,466,0.5445,0.02461,6.284,570.0,0.8175438596491228
CCC(C(C)C)(C)C,488,0.5184,0.03556,4.833,570.0,0.856140350877193
CC(C(C)C)C(C)C,189,0.7964,7.449e-05,33.79,570.3,0.3314045239347712
CC(C(C)C)C(C)C,279,0.7219,3.291e-05,24.27,570.3,0.48921620199894794
CC(C(C)C)C(C)C,346,0.6653,0.0009517000000000001,16.18,570.3,0.6066982290022795
CC(C(C)C)C(C)C,391,0.6237,0.004642,13.24,570.3,0.6856040680343679
CC(C(C)C)C(C)C,414,0.6019,0.008787,11.17,570.3,0.7259337190952131
CC(C(C)C)C(C)C,436,0.5784,0.02014,9.13,570.3,0.7645099070664563
CC(C(C)C)C(C)C,459,0.5521,0.02016,6.597,570.3,0.8048395581273015
CC(C(C)C)C(C)C,481,0.5288,0.032330000000000005,5.02,570.3,0.8434157460985446
CC(C(C)(C)C)(C)C,399,0.6193,0.008442,10.09,557.2,0.7160804020100502
CC(C(C)(C)C)(C)C,425,0.5921,0.012490000000000001,9.312000000000001,557.2,0.7627422828427853
CC(C(C)(C)C)(C)C,444,0.5722,0.02201,7.67,557.2,0.7968413496051686
CC(C(C)(C)C)(C)C,457,0.5531,0.026739999999999996,6.432,557.2,0.8201722900215361
CC(C(C)(C)C)(C)C,464,0.5485,0.029169999999999998,6.117000000000001,557.2,0.8327351040918879
CC(C(C)(C)C)(C)C,470,0.5388,0.03349,5.784,557.2,0.8435032304379038
CC(C(C)(C)C)(C)C,477,0.534,0.035930000000000004,4.914,557.2,0.8560660445082555
CC(C(C)(C)C)(C)C,483,0.5173,0.04519,4.635,557.2,0.8668341708542713
C1CC2CCCC(C1)C2,443,0.7556,0.006295,16.3,655.4,0.6759231003967043
C1CC2CCCC(C1)C2,473,0.725,0.00894,12.24,655.4,0.7216966737870003
C1CC2CCCC(C1)C2,496,0.6998,0.01846,10.49,655.4,0.7567897467195606
C1CC2CCCC(C1)C2,512,0.6833,0.02282,9.513,655.4,0.7812023191943851
C1CC2CCCC(C1)C2,519,0.6752,0.02396,8.847000000000001,655.4,0.7918828196521208
C1CC2CCCC(C1)C2,527,0.6661,0.02692,8.351,655.4,0.8040891058895331
C1CC2CCCC(C1)C2,534,0.6566,0.031219999999999998,7.471,655.4,0.8147696063472689
C1CC2CCCC(C1)C2,542,0.6477,0.037630000000000004,6.474,655.4,0.8269758925846812
C1CCC2C(C1)CCC2,245,0.9152,8.307e-06,36.28,647.8,0.37820314912009884
C1CCC2C(C1)CCC2,336,0.8312,4.08e-05,26.04,647.8,0.5186786045075641
C1CCC2C(C1)CCC2,404,0.7698,0.001352,18.43,647.8,0.6236492744674282
C1CCC2C(C1)CCC2,449,0.7279,0.004257,13.62,647.8,0.6931151589996913
C1CCC2C(C1)CCC2,472,0.7038,0.009725,12.18,647.8,0.7286199444272924
C1CCC2C(C1)CCC2,495,0.6784,0.01526,10.77,647.8,0.7641247298548935
C1CCC2C(C1)CCC2,517,0.6544,0.02274,8.998,647.8,0.7980858289595555
C1CCC2C(C1)CCC2,540,0.6258,0.03254,6.981,647.8,0.8335906143871565
CCCCC1CCCC1,190,0.8796,9.721e-05,37.97,617.8,0.30754289414049857
CCCCC1CCCC1,294,0.7897,5.471e-05,28.39,617.8,0.4758821625121399
CCCCC1CCCC1,372,0.7188,0.0003464,19.11,617.8,0.6021366137908709
CCCCC1CCCC1,424,0.6713,0.003952000000000001,14.25,617.8,0.6863062479766915
CCCCC1CCCC1,450,0.6474,0.007844,12.1,617.8,0.7283910650696018
CCCCC1CCCC1,476,0.6185,0.01251,9.613,617.8,0.7704758821625122
CCCCC1CCCC1,502,0.5922,0.0166,7.652,617.8,0.8125606992554225
CCCCC1CCCC1,528,0.5567,0.033339999999999995,6.41,617.8,0.8546455163483329
CC(CC1CCCC1)C,183,0.8816,1.481e-05,41.28,622.4,0.29402313624678666
CC(CC1CCCC1)C,288,0.7879,0.0,27.38,622.4,0.46272493573264784
CC(CC1CCCC1)C,367,0.7212,0.0008167,19.42,622.4,0.5896529562982006
CC(CC1CCCC1)C,419,0.6755,0.0035700000000000003,14.07,622.4,0.6732005141388175
CC(CC1CCCC1)C,445,0.6523,0.007974,12.33,622.4,0.714974293059126
CC(CC1CCCC1)C,472,0.6237,0.0116,9.765,622.4,0.7583547557840618
CC(CC1CCCC1)C,498,0.5971,0.01757,8.879,622.4,0.8001285347043702
CC(CC1CCCC1)C,524,0.566,0.028419999999999997,5.441,622.4,0.8419023136246787
CCCC1(C)CCCC1,193,0.8688,0.0,37.93,605.4,0.318797489263297
CCCC1(C)CCCC1,298,0.7791,1.55e-05,24.64,605.4,0.4922365378262306
CCCC1(C)CCCC1,376,0.7122,0.002093,17.02,605.4,0.6210769739015527
CCCC1(C)CCCC1,428,0.6633,0.005386999999999999,12.04,605.4,0.7069705979517674
CCCC1(C)CCCC1,455,0.6342,0.01383,10.5,605.4,0.751569210439379
CCCC1(C)CCCC1,481,0.607,0.02051,8.24,605.4,0.7945160224644863
CCCC1(C)CCCC1,507,0.5744,0.03267,6.8229999999999995,605.4,0.8374628344895937
CCCC1(C)CCCC1,533,0.5391,0.04852,3.597,605.4,0.8804096465147011
CC(C1CCCC1)(C)C,202,0.8603,1.05e-07,34.08,622.5,0.3244979919678715
CC(C1CCCC1)(C)C,303,0.7767,1.713e-05,24.17,622.5,0.4867469879518072
CC(C1CCCC1)(C)C,379,0.7137,0.001439,16.61,622.5,0.6088353413654618
CC(C1CCCC1)(C)C,429,0.6679,0.005179,13.35,622.5,0.689156626506024
CC(C1CCCC1)(C)C,454,0.6445,0.007854,11.27,622.5,0.7293172690763052
CC(C1CCCC1)(C)C,480,0.6186,0.01958,9.204,622.5,0.7710843373493976
CC(C1CCCC1)(C)C,505,0.5902,0.025,6.85,622.5,0.8112449799196787
CC(C1CCCC1)(C)C,530,0.5624,0.03866,5.42,622.5,0.8514056224899599
CCC1(CC)CCCC1,202,0.8666,0.0,35.58,611.9,0.33011930053930383
CCC1(CC)CCCC1,303,0.781,6.905e-06,24.23,611.9,0.49517895080895574
